store,category,day_of_week,month,revenue
S02,Staples & Grains,Thursday,2024-03,77423.34000000001
S02,Staples & Grains,Tuesday,2024-03,72992.4
S02,Staples & Grains,Wednesday,2024-03,82552.97
S02,Stationery & General,Friday,2024-03,29897.339999999997
S02,Stationery & General,Monday,2024-03,16711.690000000002
S02,Stationery & General,Saturday,2024-03,30896.699999999993
S02,Stationery & General,Sunday,2024-03,40777.97
S02,Stationery & General,Thursday,2024-03,25169.38
S02,Stationery & General,Tuesday,2024-03,19396.079999999998
S02,Stationery & General,Wednesday,2024-03,16737.239999999998
S02,UNKNOWN,Friday,2024-03,-7038.189999999999
S02,UNKNOWN,Monday,2024-03,-2328.8599999999997
S02,UNKNOWN,Saturday,2024-03,-9713.519999999999
S02,UNKNOWN,Sunday,2024-03,-6092.170000000001
S02,UNKNOWN,Thursday,2024-03,-7570.329999999999
S02,UNKNOWN,Tuesday,2024-03,-3435.1400000000003
S02,UNKNOWN,Wednesday,2024-03,-3132.5299999999997
S02,Baby Care,Friday,2024-04,75190.84999999996
S02,Baby Care,Monday,2024-04,66423.85999999999
S02,Baby Care,Saturday,2024-04,99005.37
S02,Baby Care,Sunday,2024-04,111914.61999999997
S02,Baby Care,Thursday,2024-04,69311.58999999998
S02,Baby Care,Tuesday,2024-04,88602.93
S02,Baby Care,Wednesday,2024-04,59308.16000000002
S02,Bakery,Friday,2024-04,10510.419999999998
S02,Bakery,Monday,2024-04,11266.82
S02,Bakery,Saturday,2024-04,14055.51
S02,Bakery,Sunday,2024-04,13208.509999999998
S02,Bakery,Thursday,2024-04,9028.039999999997
S02,Bakery,Tuesday,2024-04,11643.330000000002
S02,Bakery,Wednesday,2024-04,7718.429999999999
S02,Beverages,Friday,2024-04,21362.390000000007
S02,Beverages,Monday,2024-04,18749.85
S02,Beverages,Saturday,2024-04,37985.840000000004
S02,Beverages,Sunday,2024-04,29567.290000000008
S02,Beverages,Thursday,2024-04,24679.399999999998
S02,Beverages,Tuesday,2024-04,21874.709999999995
S02,Beverages,Wednesday,2024-04,19044.759999999995
S02,Biscuits & Snacks,Friday,2024-04,8110.36
S02,Biscuits & Snacks,Monday,2024-04,6396.230000000001
S02,Biscuits & Snacks,Saturday,2024-04,9168.83
S02,Biscuits & Snacks,Sunday,2024-04,6359.64
S02,Biscuits & Snacks,Thursday,2024-04,5649.870000000001
S02,Biscuits & Snacks,Tuesday,2024-04,9865.890000000001
S02,Biscuits & Snacks,Wednesday,2024-04,5120.680000000001
S02,Confectionery,Friday,2024-04,15106.979999999998
S02,Confectionery,Monday,2024-04,23122.060000000005
S02,Confectionery,Saturday,2024-04,22308.940000000002
S02,Confectionery,Sunday,2024-04,16856.32
S02,Confectionery,Thursday,2024-04,17959.4
S02,Confectionery,Tuesday,2024-04,16213.72
S02,Confectionery,Wednesday,2024-04,16774.239999999998
S02,Dairy,Friday,2024-04,45636.35999999999
S02,Dairy,Monday,2024-04,39396.159999999996
S02,Dairy,Saturday,2024-04,38813.85
S02,Dairy,Sunday,2024-04,44703.65999999999
S02,Dairy,Thursday,2024-04,30371.329999999994
S02,Dairy,Tuesday,2024-04,40822.13000000001
S02,Dairy,Wednesday,2024-04,19739.109999999997
S02,Edible Oils,Friday,2024-04,121700.01000000002
S02,Edible Oils,Monday,2024-04,75507.93000000001
S02,Edible Oils,Saturday,2024-04,88404.99000000003
S02,Edible Oils,Sunday,2024-04,89132.32999999999
S02,Edible Oils,Thursday,2024-04,62344.95000000001
S02,Edible Oils,Tuesday,2024-04,73656.60999999999
S02,Edible Oils,Wednesday,2024-04,76986.06999999996
S02,Frozen & Ready to Eat,Friday,2024-04,32809.93000000001
S02,Frozen & Ready to Eat,Monday,2024-04,28399.150000000005
S02,Frozen & Ready to Eat,Saturday,2024-04,40994.479999999996
S02,Frozen & Ready to Eat,Sunday,2024-04,43569.67999999999
S02,Frozen & Ready to Eat,Thursday,2024-04,16310.170000000004
S02,Frozen & Ready to Eat,Tuesday,2024-04,34428.44
S02,Frozen & Ready to Eat,Wednesday,2024-04,17263.69
S02,Fruits & Vegetables,Friday,2024-04,13619.899999999996
S02,Fruits & Vegetables,Monday,2024-04,18387.940000000006
S02,Fruits & Vegetables,Saturday,2024-04,19619.65
S02,Fruits & Vegetables,Sunday,2024-04,22043.340000000015
S02,Fruits & Vegetables,Thursday,2024-04,12650.409999999998
S02,Fruits & Vegetables,Tuesday,2024-04,17086.390000000003
S02,Fruits & Vegetables,Wednesday,2024-04,10491.45
S02,Home Care,Friday,2024-04,33989.96
S02,Home Care,Monday,2024-04,20889.519999999997
S02,Home Care,Saturday,2024-04,33167.14000000001
S02,Home Care,Sunday,2024-04,29085.039999999994
S02,Home Care,Thursday,2024-04,25801.46
S02,Home Care,Tuesday,2024-04,25250.09
S02,Home Care,Wednesday,2024-04,28908.799999999992
S02,Personal Care,Friday,2024-04,35025.41
S02,Personal Care,Monday,2024-04,35775.76
S02,Personal Care,Saturday,2024-04,33426.96000000001
S02,Personal Care,Sunday,2024-04,44479.11000000001
S02,Personal Care,Thursday,2024-04,29981.240000000005
S02,Personal Care,Tuesday,2024-04,36446.820000000014
S02,Personal Care,Wednesday,2024-04,20976.78
S02,Spices & Masala,Friday,2024-04,19749.160000000003
S02,Spices & Masala,Monday,2024-04,11061.280000000002
S02,Spices & Masala,Saturday,2024-04,23783.179999999997
S02,Spices & Masala,Sunday,2024-04,25240.08000000001
S02,Spices & Masala,Thursday,2024-04,14362.620000000003
S02,Spices & Masala,Tuesday,2024-04,16112.880000000001
S02,Spices & Masala,Wednesday,2024-04,15615.160000000002
S02,Staples & Grains,Friday,2024-04,106733.71999999997
S02,Staples & Grains,Monday,2024-04,84664.80999999997
S02,Staples & Grains,Saturday,2024-04,147768.98
S02,Staples & Grains,Sunday,2024-04,113842.28999999992
S02,Staples & Grains,Thursday,2024-04,115262.22
S02,Staples & Grains,Tuesday,2024-04,91882.71999999999
S02,Staples & Grains,Wednesday,2024-04,65494.740000000005
S02,Stationery & General,Friday,2024-04,34259.969999999994
S02,Stationery & General,Monday,2024-04,16324.719999999996
S02,Stationery & General,Saturday,2024-04,27257.28
S02,Stationery & General,Sunday,2024-04,36451.790000000015
S02,Stationery & General,Thursday,2024-04,14685.459999999997
S02,Stationery & General,Tuesday,2024-04,23247.67
S02,Stationery & General,Wednesday,2024-04,17054.72
S02,UNKNOWN,Friday,2024-04,-6981.599999999999
S02,UNKNOWN,Monday,2024-04,-4857.99
S02,UNKNOWN,Saturday,2024-04,-7399.080000000001
S02,UNKNOWN,Sunday,2024-04,-6064.500000000001
S02,UNKNOWN,Thursday,2024-04,-4149.139999999999
S02,UNKNOWN,Tuesday,2024-04,-3900.5299999999997
S02,UNKNOWN,Wednesday,2024-04,-2110.0599999999995
S02,Baby Care,Friday,2024-05,157821.53999999998
S02,Baby Care,Monday,2024-05,104936.60999999999
S02,Baby Care,Saturday,2024-05,163091.04
S02,Baby Care,Sunday,2024-05,111256.40000000001
S02,Baby Care,Thursday,2024-05,87756.95000000003
S02,Baby Care,Tuesday,2024-05,58161.36000000001
S02,Baby Care,Wednesday,2024-05,59940.13
S02,Bakery,Friday,2024-05,20149.400000000005
S02,Bakery,Monday,2024-05,9502.800000000001
S02,Bakery,Saturday,2024-05,14809.060000000001
S02,Bakery,Sunday,2024-05,11090.220000000003
S02,Bakery,Thursday,2024-05,12313.8
S02,Bakery,Tuesday,2024-05,10870.659999999998
S02,Bakery,Wednesday,2024-05,11111.329999999998
S02,Beverages,Friday,2024-05,33452.340000000004
S02,Beverages,Monday,2024-05,25523.670000000002
S02,Beverages,Saturday,2024-05,35627.850000000006
S02,Beverages,Sunday,2024-05,27107.919999999995
S02,Beverages,Thursday,2024-05,25806.500000000007
S02,Beverages,Tuesday,2024-05,27619.29
S02,Beverages,Wednesday,2024-05,15235.280000000004
S02,Biscuits & Snacks,Friday,2024-05,9969.789999999995
S02,Biscuits & Snacks,Monday,2024-05,5099.3
S02,Biscuits & Snacks,Saturday,2024-05,9304.050000000003
S02,Biscuits & Snacks,Sunday,2024-05,7472.7
S02,Biscuits & Snacks,Thursday,2024-05,7990.2300000000005
S02,Biscuits & Snacks,Tuesday,2024-05,4996.6
S02,Biscuits & Snacks,Wednesday,2024-05,7070.109999999999
S02,Confectionery,Friday,2024-05,23751.320000000003
S02,Confectionery,Monday,2024-05,14485.800000000001
S02,Confectionery,Saturday,2024-05,21486.660000000003
S02,Confectionery,Sunday,2024-05,19046.599999999995
S02,Confectionery,Thursday,2024-05,14780.57
S02,Confectionery,Tuesday,2024-05,9095.61
S02,Confectionery,Wednesday,2024-05,11959.59
S02,Dairy,Friday,2024-05,53430.13999999999
S02,Dairy,Monday,2024-05,35596.17999999999
S02,Dairy,Saturday,2024-05,61433.51999999998
S02,Dairy,Sunday,2024-05,45773.270000000004
S02,Dairy,Thursday,2024-05,29571.860000000008
S02,Dairy,Tuesday,2024-05,22490.97
S02,Dairy,Wednesday,2024-05,34754.77
S02,Edible Oils,Friday,2024-05,127545.84000000001
S02,Edible Oils,Monday,2024-05,52123.369999999995
S02,Edible Oils,Saturday,2024-05,119607.73000000001
S02,Edible Oils,Sunday,2024-05,86228.26
S02,Edible Oils,Thursday,2024-05,97420.85
S02,Edible Oils,Tuesday,2024-05,88091.08999999998
S02,Edible Oils,Wednesday,2024-05,48324.87999999999
S02,Frozen & Ready to Eat,Friday,2024-05,32291.979999999996
S02,Frozen & Ready to Eat,Monday,2024-05,21575.019999999997
S02,Frozen & Ready to Eat,Saturday,2024-05,41931.04000000001
S02,Frozen & Ready to Eat,Sunday,2024-05,32313.559999999998
S02,Frozen & Ready to Eat,Thursday,2024-05,34948.54000000001
S02,Frozen & Ready to Eat,Tuesday,2024-05,32012.870000000003
S02,Frozen & Ready to Eat,Wednesday,2024-05,21337.029999999995
S02,Fruits & Vegetables,Friday,2024-05,15001.390000000003
S02,Fruits & Vegetables,Monday,2024-05,9151.849999999999
S02,Fruits & Vegetables,Saturday,2024-05,23671.100000000006
S02,Fruits & Vegetables,Sunday,2024-05,12207.61
S02,Fruits & Vegetables,Thursday,2024-05,19796.579999999998
S02,Fruits & Vegetables,Tuesday,2024-05,12411.650000000001
S02,Fruits & Vegetables,Wednesday,2024-05,11692.28
S02,Home Care,Friday,2024-05,48383.83
S02,Home Care,Monday,2024-05,18890.710000000003
S02,Home Care,Saturday,2024-05,37427.450000000004
S02,Home Care,Sunday,2024-05,25152.510000000006
S02,Home Care,Thursday,2024-05,30016.67
S02,Home Care,Tuesday,2024-05,23482.51
S02,Home Care,Wednesday,2024-05,23217.400000000005
S02,Personal Care,Friday,2024-05,36171.32000000001
S02,Personal Care,Monday,2024-05,30999.960000000003
S02,Personal Care,Saturday,2024-05,45624.04
S02,Personal Care,Sunday,2024-05,45789.100000000006
S02,Personal Care,Thursday,2024-05,38676.07000000001
S02,Personal Care,Tuesday,2024-05,32873.670000000006
S02,Personal Care,Wednesday,2024-05,24485.159999999996
S02,Spices & Masala,Friday,2024-05,20014.849999999995
S02,Spices & Masala,Monday,2024-05,11202.58
S02,Spices & Masala,Saturday,2024-05,24140.54000000001
S02,Spices & Masala,Sunday,2024-05,24337.28999999999
S02,Spices & Masala,Thursday,2024-05,19774.390000000003
S02,Spices & Masala,Tuesday,2024-05,13607.109999999999
S02,Spices & Masala,Wednesday,2024-05,13701.009999999997
S02,Staples & Grains,Friday,2024-05,122856.96000000002
S02,Staples & Grains,Monday,2024-05,64866.92
S02,Staples & Grains,Saturday,2024-05,131552.40999999997
S02,Staples & Grains,Sunday,2024-05,79629.81
S02,Staples & Grains,Thursday,2024-05,139099.39
S02,Staples & Grains,Tuesday,2024-05,96235.13999999998
S02,Staples & Grains,Wednesday,2024-05,71494.53
S02,Stationery & General,Friday,2024-05,35834.549999999996
S02,Stationery & General,Monday,2024-05,18527.850000000002
S02,Stationery & General,Saturday,2024-05,41326.019999999975
S02,Stationery & General,Sunday,2024-05,31173.239999999994
S02,Stationery & General,Thursday,2024-05,28958.62
S02,Stationery & General,Tuesday,2024-05,15888.470000000001
S02,Stationery & General,Wednesday,2024-05,25075.840000000004
S02,UNKNOWN,Friday,2024-05,-4534.94
S02,UNKNOWN,Monday,2024-05,-3845.59
S02,UNKNOWN,Saturday,2024-05,-6720.6500000000015
S02,UNKNOWN,Sunday,2024-05,-5560.650000000001
S02,UNKNOWN,Thursday,2024-05,-6152.5599999999995
S02,UNKNOWN,Tuesday,2024-05,-3642.01
S02,UNKNOWN,Wednesday,2024-05,-6805.080000000001
S02,Baby Care,Friday,2024-06,92704.16999999998
S02,Baby Care,Monday,2024-06,64897.07999999997
S02,Baby Care,Saturday,2024-06,175211.10999999993
S02,Baby Care,Sunday,2024-06,100251.49999999994
S02,Baby Care,Thursday,2024-06,57406.95
S02,Baby Care,Tuesday,2024-06,65014.03999999999
S02,Baby Care,Wednesday,2024-06,47001.95
S02,Bakery,Friday,2024-06,14702.920000000002
S02,Bakery,Monday,2024-06,8954.73
S02,Bakery,Saturday,2024-06,19959.540000000008
S02,Bakery,Sunday,2024-06,19169.090000000004
S02,Bakery,Thursday,2024-06,10678.180000000002
S02,Bakery,Tuesday,2024-06,10401.64
S02,Bakery,Wednesday,2024-06,14164.909999999998
S02,Beverages,Friday,2024-06,25640.58
S02,Beverages,Monday,2024-06,16356.939999999999
S02,Beverages,Saturday,2024-06,48072.26999999998
S02,Beverages,Sunday,2024-06,38059.94
S02,Beverages,Thursday,2024-06,18338.980000000003
S02,Beverages,Tuesday,2024-06,25271.110000000004
S02,Beverages,Wednesday,2024-06,13575.809999999998
S02,Biscuits & Snacks,Friday,2024-06,6003.019999999999
S02,Biscuits & Snacks,Monday,2024-06,5085.5599999999995
S02,Biscuits & Snacks,Saturday,2024-06,11713.700000000004
S02,Biscuits & Snacks,Sunday,2024-06,10402.740000000002
S02,Biscuits & Snacks,Thursday,2024-06,5178.689999999999
S02,Biscuits & Snacks,Tuesday,2024-06,5257.759999999999
S02,Biscuits & Snacks,Wednesday,2024-06,6008.390000000001
S02,Confectionery,Friday,2024-06,17336.010000000006
S02,Confectionery,Monday,2024-06,11096.2
S02,Confectionery,Saturday,2024-06,28104.59
S02,Confectionery,Sunday,2024-06,28521.509999999995
S02,Confectionery,Thursday,2024-06,9953.13
S02,Confectionery,Tuesday,2024-06,11462.96
S02,Confectionery,Wednesday,2024-06,15383.52
S02,Dairy,Friday,2024-06,25190.22
S02,Dairy,Monday,2024-06,20450.539999999997
S02,Dairy,Saturday,2024-06,58767.169999999984
S02,Dairy,Sunday,2024-06,51993.14
S02,Dairy,Thursday,2024-06,27702.71
S02,Dairy,Tuesday,2024-06,28678.86
S02,Dairy,Wednesday,2024-06,19817.32
S02,Edible Oils,Friday,2024-06,67205.26999999997
S02,Edible Oils,Monday,2024-06,35872.24999999999
S02,Edible Oils,Saturday,2024-06,130376.93999999996
S02,Edible Oils,Sunday,2024-06,113635.90999999996
S02,Edible Oils,Thursday,2024-06,75198.11000000002
S02,Edible Oils,Tuesday,2024-06,55817.18999999998
S02,Edible Oils,Wednesday,2024-06,54582.71999999998
S02,Frozen & Ready to Eat,Friday,2024-06,32013.460000000003
S02,Frozen & Ready to Eat,Monday,2024-06,21192.07
S02,Frozen & Ready to Eat,Saturday,2024-06,43289.11000000001
S02,Frozen & Ready to Eat,Sunday,2024-06,37505.37
S02,Frozen & Ready to Eat,Thursday,2024-06,27051.09999999999
S02,Frozen & Ready to Eat,Tuesday,2024-06,31793.47
S02,Frozen & Ready to Eat,Wednesday,2024-06,22077.600000000002
S02,Fruits & Vegetables,Friday,2024-06,12287.210000000005
S02,Fruits & Vegetables,Monday,2024-06,9886.269999999999
S02,Fruits & Vegetables,Saturday,2024-06,19854.329999999998
S02,Fruits & Vegetables,Sunday,2024-06,19350.210000000003
S02,Fruits & Vegetables,Thursday,2024-06,13193.99
S02,Fruits & Vegetables,Tuesday,2024-06,9142.979999999998
S02,Fruits & Vegetables,Wednesday,2024-06,8952.419999999998
S02,Home Care,Friday,2024-06,29412.75999999999
S02,Home Care,Monday,2024-06,22350.110000000008
S02,Home Care,Saturday,2024-06,56689.63999999999
S02,Home Care,Sunday,2024-06,32265.570000000003
S02,Home Care,Thursday,2024-06,20531.010000000002
S02,Home Care,Tuesday,2024-06,22433.879999999997
S02,Home Care,Wednesday,2024-06,21150.469999999998
S02,Personal Care,Friday,2024-06,27745.250000000007
S02,Personal Care,Monday,2024-06,17757.23
S02,Personal Care,Saturday,2024-06,57555.129999999976
S02,Personal Care,Sunday,2024-06,59414.35999999998
S02,Personal Care,Thursday,2024-06,30306.930000000004
S02,Personal Care,Tuesday,2024-06,15446.12
S02,Personal Care,Wednesday,2024-06,34009.36
S02,Spices & Masala,Friday,2024-06,19673.879999999997
S02,Spices & Masala,Monday,2024-06,12679.360000000002
S02,Spices & Masala,Saturday,2024-06,29763.00000000001
S02,Spices & Masala,Sunday,2024-06,31369.400000000005
S02,Spices & Masala,Thursday,2024-06,15433.380000000001
S02,Spices & Masala,Tuesday,2024-06,10677.369999999997
S02,Spices & Masala,Wednesday,2024-06,10928.970000000007
S02,Staples & Grains,Friday,2024-06,95855.78000000001
S02,Staples & Grains,Monday,2024-06,64119.900000000016
S02,Staples & Grains,Saturday,2024-06,150690.16
S02,Staples & Grains,Sunday,2024-06,144981.18999999997
S02,Staples & Grains,Thursday,2024-06,61994.57000000001
S02,Staples & Grains,Tuesday,2024-06,87514.20000000001
S02,Staples & Grains,Wednesday,2024-06,46735.13
S02,Stationery & General,Friday,2024-06,22562.279999999995
S02,Stationery & General,Monday,2024-06,18440.109999999997
S02,Stationery & General,Saturday,2024-06,52035.23
S02,Stationery & General,Sunday,2024-06,33093.66
S02,Stationery & General,Thursday,2024-06,22424.750000000004
S02,Stationery & General,Tuesday,2024-06,15412.439999999999
S02,Stationery & General,Wednesday,2024-06,12912.559999999998
S02,UNKNOWN,Friday,2024-06,-4206.76
S02,UNKNOWN,Monday,2024-06,-2869.0499999999997
S02,UNKNOWN,Saturday,2024-06,-9989.96
S02,UNKNOWN,Sunday,2024-06,-7260.880000000001
S02,UNKNOWN,Thursday,2024-06,-3215.54
S02,UNKNOWN,Tuesday,2024-06,-4092.0299999999997
S02,UNKNOWN,Wednesday,2024-06,-1819.9099999999999
S02,Baby Care,Friday,2024-07,90081.25999999998
S02,Baby Care,Monday,2024-07,74098.25999999998
S02,Baby Care,Saturday,2024-07,92038.51000000001
S02,Baby Care,Sunday,2024-07,131125.52999999994
S02,Baby Care,Thursday,2024-07,87246.31999999995
S02,Baby Care,Tuesday,2024-07,81138.70999999999
S02,Baby Care,Wednesday,2024-07,85596.39000000001
S02,Bakery,Friday,2024-07,10145.220000000003
S02,Bakery,Monday,2024-07,13705.539999999999
S02,Bakery,Saturday,2024-07,18780.56
S02,Bakery,Sunday,2024-07,12648.820000000007
S02,Bakery,Thursday,2024-07,14248.390000000003
S02,Bakery,Tuesday,2024-07,11504.66
S02,Bakery,Wednesday,2024-07,8315.810000000001
S02,Beverages,Friday,2024-07,16684.23
S02,Beverages,Monday,2024-07,27691.399999999998
S02,Beverages,Saturday,2024-07,33437.35000000002
S02,Beverages,Sunday,2024-07,20867.26
S02,Beverages,Thursday,2024-07,18362.68
S02,Beverages,Tuesday,2024-07,22465.160000000003
S02,Beverages,Wednesday,2024-07,19191.18
S02,Biscuits & Snacks,Friday,2024-07,5969.19
S02,Biscuits & Snacks,Monday,2024-07,7366.459999999998
S02,Biscuits & Snacks,Saturday,2024-07,10035.590000000002
S02,Biscuits & Snacks,Sunday,2024-07,7533.250000000002
S02,Biscuits & Snacks,Thursday,2024-07,8514.119999999999
S02,Biscuits & Snacks,Tuesday,2024-07,6745.089999999997
S02,Biscuits & Snacks,Wednesday,2024-07,4815.460000000001
S02,Confectionery,Friday,2024-07,15784.420000000004
S02,Confectionery,Monday,2024-07,14340.779999999999
S02,Confectionery,Saturday,2024-07,25961.10999999999
S02,Confectionery,Sunday,2024-07,22642.65
S02,Confectionery,Thursday,2024-07,13624.220000000001
S02,Confectionery,Tuesday,2024-07,12264.24
S02,Confectionery,Wednesday,2024-07,12649.979999999998
S02,Dairy,Friday,2024-07,29356.269999999993
S02,Dairy,Monday,2024-07,40500.719999999994
S02,Dairy,Saturday,2024-07,54100.939999999995
S02,Dairy,Sunday,2024-07,46791.52000000002
S02,Dairy,Thursday,2024-07,38386.81
S02,Dairy,Tuesday,2024-07,46854.20000000002
S02,Dairy,Wednesday,2024-07,34276.30000000001
S02,Edible Oils,Friday,2024-07,74821.01999999999
S02,Edible Oils,Monday,2024-07,96148.95999999999
S02,Edible Oils,Saturday,2024-07,109106.52999999997
S02,Edible Oils,Sunday,2024-07,109823.18999999996
S02,Edible Oils,Thursday,2024-07,59241.18
S02,Edible Oils,Tuesday,2024-07,91089.04
S02,Edible Oils,Wednesday,2024-07,85867.93000000002
S02,Frozen & Ready to Eat,Friday,2024-07,21931.300000000003
S02,Frozen & Ready to Eat,Monday,2024-07,30131.850000000002
S02,Frozen & Ready to Eat,Saturday,2024-07,39130.47000000001
S02,Frozen & Ready to Eat,Sunday,2024-07,25597.250000000007
S02,Frozen & Ready to Eat,Thursday,2024-07,17319.519999999997
S02,Frozen & Ready to Eat,Tuesday,2024-07,29374.32
S02,Frozen & Ready to Eat,Wednesday,2024-07,25706.76
S02,Fruits & Vegetables,Friday,2024-07,8807.379999999997
S02,Fruits & Vegetables,Monday,2024-07,17493.719999999998
S02,Fruits & Vegetables,Saturday,2024-07,17737.31
S02,Fruits & Vegetables,Sunday,2024-07,16434.38
S02,Fruits & Vegetables,Thursday,2024-07,11829.46
S02,Fruits & Vegetables,Tuesday,2024-07,14716.890000000003
S02,Fruits & Vegetables,Wednesday,2024-07,13296.32
S02,Home Care,Friday,2024-07,18627.56
S02,Home Care,Monday,2024-07,35400.05
S02,Home Care,Saturday,2024-07,29928.2
S02,Home Care,Sunday,2024-07,31927.489999999994
S02,Home Care,Thursday,2024-07,19913.22
S02,Home Care,Tuesday,2024-07,27743.259999999995
S02,Home Care,Wednesday,2024-07,21696.670000000006
